route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911316020,428,41,06:34:28,23668,911316020,2019-09-03 06:43:55,24235.0,7,33,2019-09-03 06:44:02,24242.0
20,911411030,425,38,06:42:16,24136,911411030,2019-09-03 06:44:14,24254.0,0,18,2019-09-03 06:44:14,24254.0
20,911316020,429,42,06:35:01,23701,911316020,2019-09-03 06:44:41,24281.0,0,33,2019-09-03 06:44:41,24281.0
20,910504020,412,25,06:44:05,24245,910504020,2019-09-03 06:44:43,24283.0,0,0,2019-09-03 06:44:43,24283.0
20,911411030,15384,39,06:42:54,24174,911411030,2019-09-03 06:44:43,24283.0,0,18,2019-09-03 06:44:43,24283.0
20,911316020,430,43,06:35:41,23741,911316020,2019-09-03 06:45:02,24302.0,0,33,2019-09-03 06:45:02,24302.0
20,911411030,427,40,06:43:21,24201,911411030,2019-09-03 06:45:03,24303.0,3,17,2019-09-03 06:45:06,24306.0
20,910504020,413,26,06:44:38,24278,910504020,2019-09-03 06:45:21,24321.0,0,0,2019-09-03 06:45:21,24321.0
20,911316020,431,44,06:36:16,23776,911316020,2019-09-03 06:45:22,24322.0,0,33,2019-09-03 06:45:22,24322.0
20,911316020,4727,45,06:36:35,23795,911316020,2019-09-03 06:45:33,24333.0,0,33,2019-09-03 06:45:33,24333.0
20,911411030,428,41,06:43:58,24238,911411030,2019-09-03 06:45:35,24335.0,0,17,2019-09-03 06:45:35,24335.0
20,911411030,429,42,06:44:31,24271,911411030,2019-09-03 06:45:54,24354.0,0,17,2019-09-03 06:45:54,24354.0
20,910504020,14764,27,06:45:26,24326,910504020,2019-09-03 06:45:55,24355.0,0,0,2019-09-03 06:45:55,24355.0
20,910504020,415,28,06:45:56,24356,910504020,2019-09-03 06:46:17,24377.0,0,0,2019-09-03 06:46:17,24377.0
20,910504020,416,29,06:46:30,24390,910504020,2019-09-03 06:46:40,24400.0,30,0,2019-09-03 06:47:10,24430.0
20,911878020,386,1,06:42:00,24120,911878020,2019-09-03 06:46:46,24406.0,0,5,2019-09-03 06:46:46,24406.0
20,911411030,430,43,06:45:11,24311,911411030,2019-09-03 06:47:01,24421.0,0,17,2019-09-03 06:47:01,24421.0
20,911316020,432,46,06:37:00,23820,911316020,2019-09-03 06:47:11,24431.0,0,23,2019-09-03 06:47:11,24431.0
20,911878020,388,2,06:42:41,24161,911878020,2019-09-03 06:47:28,24448.0,1,5,2019-09-03 06:47:29,24449.0
20,911411030,431,44,06:45:46,24346,911411030,2019-09-03 06:47:40,24460.0,7,16,2019-09-03 06:47:47,24467.0
20,911411030,4727,45,06:46:05,24365,911411030,2019-09-03 06:47:58,24478.0,0,16,2019-09-03 06:47:58,24478.0
20,911878020,389,3,06:43:08,24188,911878020,2019-09-03 06:48:03,24483.0,0,5,2019-09-03 06:48:03,24483.0
20,911316020,15279,47,06:38:03,23883,911316020,2019-09-03 06:48:06,24486.0,0,25,2019-09-03 06:48:06,24486.0
20,911316020,16049,48,06:38:42,23922,911316020,2019-09-03 06:48:22,24502.0,0,25,2019-09-03 06:48:22,24502.0
20,911878020,390,4,06:43:36,24216,911878020,2019-09-03 06:48:29,24509.0,0,5,2019-09-03 06:48:29,24509.0
20,911411030,432,46,06:46:30,24390,911411030,2019-09-03 06:48:34,24514.0,0,16,2019-09-03 06:48:34,24514.0
20,911878020,391,5,06:44:03,24243,911878020,2019-09-03 06:48:38,24518.0,0,5,2019-09-03 06:48:38,24518.0
20,911364020,386,1,06:48:00,24480,911364020,2019-09-03 06:49:03,24543.0,25,12,2019-09-03 06:49:28,24568.0
20,911411030,15279,47,06:47:33,24453,911411030,2019-09-03 06:49:15,24555.0,0,16,2019-09-03 06:49:15,24555.0
20,910504020,417,30,06:47:13,24433,910504020,2019-09-03 06:49:18,24558.0,0,0,2019-09-03 06:49:18,24558.0
20,911316020,435,49,06:39:31,23971,911316020,2019-09-03 06:49:19,24559.0,0,29,2019-09-03 06:49:19,24559.0
20,911411030,16049,48,06:48:12,24492,911411030,2019-09-03 06:49:27,24567.0,0,16,2019-09-03 06:49:27,24567.0
20,911878020,14956,6,06:44:41,24281,911878020,2019-09-03 06:49:29,24569.0,46,13,2019-09-03 06:50:15,24615.0
20,911411030,435,49,06:49:01,24541,911411030,2019-09-03 06:49:56,24596.0,0,16,2019-09-03 06:49:56,24596.0
20,910504020,15185,31,06:47:42,24462,910504020,2019-09-03 06:50:13,24613.0,1,0,2019-09-03 06:50:14,24614.0
20,911364020,388,2,06:48:41,24521,911364020,2019-09-03 06:50:23,24623.0,0,12,2019-09-03 06:50:23,24623.0
20,911316020,436,50,06:40:21,24021,911316020,2019-09-03 06:50:26,24626.0,22,34,2019-09-03 06:50:48,24648.0
20,911878020,393,7,06:44:54,24294,911878020,2019-09-03 06:50:33,24633.0,0,13,2019-09-03 06:50:33,24633.0
20,911364020,389,3,06:49:08,24548,911364020,2019-09-03 06:50:36,24636.0,0,12,2019-09-03 06:50:36,24636.0
20,911878020,394,8,06:45:18,24318,911878020,2019-09-03 06:50:45,24645.0,0,13,2019-09-03 06:50:45,24645.0
20,911364020,390,4,06:49:36,24576,911364020,2019-09-03 06:50:50,24650.0,0,12,2019-09-03 06:50:50,24650.0
20,911411030,436,50,06:49:51,24591,911411030,2019-09-03 06:50:58,24658.0,0,16,2019-09-03 06:50:58,24658.0
20,910504020,16110,32,06:48:12,24492,910504020,2019-09-03 06:51:00,24660.0,0,0,2019-09-03 06:51:00,24660.0
20,911316020,437,51,06:41:03,24063,911316020,2019-09-03 06:51:02,24662.0,0,34,2019-09-03 06:51:02,24662.0
20,911364020,391,5,06:50:03,24603,911364020,2019-09-03 06:51:03,24663.0,0,12,2019-09-03 06:51:03,24663.0
20,911878020,395,9,06:45:53,24353,911878020,2019-09-03 06:51:09,24669.0,4,14,2019-09-03 06:51:13,24673.0
